#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
ZL0_0032_0669775980_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4578800000	0.8779700000	1.9818900000	83.6560100000	-29.7773000000	-2.7085100000														
ZL0_0032_0669776016_148RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4584500000	0.8790100000	1.9816300000	82.4720700000	-29.7159600000	-3.2748600000														
ZL0_0032_0669776052_139RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4588900000	0.8798100000	1.9814100000	81.5525900000	-29.6637200000	-3.7141500000														
ZL0_0032_0669776088_149RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4597000000	0.8812900000	1.9809700000	79.8460800000	-29.5465000000	-4.5267500000														
ZL0_0032_0669776124_139RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4607000000	0.8831200000	1.9803700000	77.7422700000	-29.3742800000	-5.5240800000														
ZL0_0032_0669776160_145RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4615400000	0.8846400000	1.9798200000	75.9785500000	-29.2062400000	-6.3557600000														
ZL0_0032_0669776196_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4624600000	0.8863100000	1.9791500000	74.0250100000	-28.9918400000	-7.2708600000														
ZL0_0032_0669776232_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4635400000	0.8882800000	1.9782700000	71.6993400000	-28.6983800000	-8.3507100000														
ZL0_0032_0669776268_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4648500000	0.8906600000	1.9770800000	68.8686900000	-28.2902300000	-9.6503900000														
ZL0_0032_0669776304_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4665300000	0.8937300000	1.9753300000	65.1719900000	-27.6642600000	-11.3169400000														
ZL0_0032_0669776341_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4694600000	0.8990800000	1.9716300000	58.5358600000	-26.2868700000	-14.2068600000														
ZL0_0032_0669776378_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4715900000	0.9029600000	1.9683400000	53.5170700000	-25.0224400000	-16.2846100000														
ZL0_0032_0669776415_139RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4742400000	0.9077800000	1.9633700000	46.9493900000	-23.0835500000	-18.8366600000														
ZL0_0032_0669776452_139RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4761700000	0.9113100000	1.9589300000	41.7758100000	-21.3287100000	-20.6894300000														
ZL0_0032_0669776489_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4778600000	0.9143700000	1.9543100000	36.8925400000	-19.4935400000	-22.2931200000														
ZL0_0032_0669776526_138RAD_N0031044ZCAM00018_1000LUA01.png	1	0.4795100000	0.9174000000	1.9487700000	31.5190400000	-17.2810800000	-23.8752900000														
ZL0_0032_0669776564_148RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4795100000	0.9174000000	1.9487700000	31.5190400000	-17.2810800000	-23.8752900000														
ZL0_0032_0669776605_146RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4779200000	0.9145000000	1.9541000000	36.6752400000	-19.4069600000	-22.3599600000														
ZL0_0032_0669776645_145RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4762500000	0.9114500000	1.9587300000	41.5507200000	-21.2467700000	-20.7655700000														
ZL0_0032_0669776683_139RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4743300000	0.9079400000	1.9631800000	46.7168300000	-23.0089800000	-18.9230900000														
ZL0_0032_0669776722_138RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4716900000	0.9031400000	1.9681700000	53.2777100000	-24.9573800000	-16.3811200000														
ZL0_0032_0669776761_139RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4695700000	0.8992700000	1.9714900000	58.2958700000	-26.2307800000	-14.3085000000														
